Path,Class,Keyterms
'../Image Data/Monuments/train/India gate pics/i (78).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (54).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (15).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (42).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (57).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (16).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (41).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (36).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (3).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (61).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (77).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (20).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (21).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (76).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (60).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (2).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (37).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (40).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (17).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (56).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (30).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (5).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (67).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (71).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (26).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (9).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (51).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (10).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (47).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (46).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (11).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (50).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (8).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (27).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (70).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (66).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (4).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/India gate pics/i (31).jpg','India gate pics',"['war memorial', 'delhi', 'architecture', 'india', 'history']"
'../Image Data/Monuments/train/lotus_temple/8.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/9.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/14.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/15.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/17.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/16.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/12.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/13.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/11.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/10.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/21.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/20.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/22.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/23.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/18.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/19.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/4.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/5.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/7.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/6.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/2.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/3.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/lotus_temple/1.jpg','lotus_temple',"['architecture', 'delhi', 'bahai', 'worship', 'modern']"
'../Image Data/Monuments/train/Gateway of India/63.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/77.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/162.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/88.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/120 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/89.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/163.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/76.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/62.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/74.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/60.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/48.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/149.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/161.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/10 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/116 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/106 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/160.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/148.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/49.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/61.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/75.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/59.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/71.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/65.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/170.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/164.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/158.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/11 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/107 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/117 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/159.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/165.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/171.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/64.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/70.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/58.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/8.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/66.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/72.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/167.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/99.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/173.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/121 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/172.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/166.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/98.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/73.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/67.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/9.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/14.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/28.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/129.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/101.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/115.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/115 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/114.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/100.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/105 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/128.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/29.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/15.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/17.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/123 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/116.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/102.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/103.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/117.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/16.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/12.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/113.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/107.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/122 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/106.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/112.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/13.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/39.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/11.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/104.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/110.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/138.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/12 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/1 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/104 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/114 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/139.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/111.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/105.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/10.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/38.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/21.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/35.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/108.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/120.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/134.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/111 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/101 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/135.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/121.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/109.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/34.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/20.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/36.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/22.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/137.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/108 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/118 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/123.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/122.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/136.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/23.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/37.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/33.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/27.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/132.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/126.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/119 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/109 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/127.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/133.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/26.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/32.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/18.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/24.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/30.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/125.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/131.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/119.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/100 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/110 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/118.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/130.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/124.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/31.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/25.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/19.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/42.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/4.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/56.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/81.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/95.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/143.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/157.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/124 (1).jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/156.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/142.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/94.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/80.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/5.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/57.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/43.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/55.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/7.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/41.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/69.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
'../Image Data/Monuments/train/Gateway of India/96.jpg','Gateway of India',"['monument', 'mumbai', 'gateway', 'architecture', 'history']"
